kernel_id,run_name,mode,kname,status,t_arrival,t_scheduled,t_configured,t_completed
524,parallel,Tiled,2mm,COMPLETED,381665198205,381877485288,381877490204,381883750719
525,parallel,Tiled,saxpy,COMPLETED,381665198317,381796266482,381796268793,381796270494
526,parallel,Tiled,saxpy,COMPLETED,381665198415,381796270568,381796272950,381796274648
527,parallel,Tiled,2mm,COMPLETED,381665198679,381877601060,381877605805,381883866600
528,parallel,Tiled,2mm,COMPLETED,381665199571,381877606085,381877610819,381883871643
529,parallel,Tiled,matmul,COMPLETED,381665200039,381796274687,381796277083,381802536800
530,parallel,Tiled,saxpy,COMPLETED,381665200770,381796281874,381796284187,381796285978
531,parallel,Tiled,matmul,COMPLETED,381665201025,381796286024,381796288348,381802548047
532,parallel,Tiled,2mm,COMPLETED,381665201684,381883689649,381883694437,381889977650
533,parallel,Tiled,2mm,COMPLETED,381665201784,381883719988,381883724733,381890007911
534,parallel,Tiled,saxpy,COMPLETED,381665201886,381796288731,381796291084,381796292724
535,parallel,Tiled,2mm,COMPLETED,381665202168,381883750915,381883755685,381890038787
536,parallel,Tiled,matmul,COMPLETED,381665202247,381796292751,381796295089,381802554986
537,parallel,Tiled,2mm,COMPLETED,381665202554,381883866670,381883871400,381890154445
538,parallel,Tiled,2mm,COMPLETED,381665202935,381883871754,381883876341,381890159600
539,parallel,Tiled,saxpy,COMPLETED,381665203205,381802326997,381802329324,381802330939
540,parallel,Tiled,matmul,COMPLETED,381665203272,381802330976,381802333251,381808598412
541,parallel,Tiled,saxpy,COMPLETED,381665203526,381802460100,381802462373,381802464093
542,parallel,Tiled,matmul,COMPLETED,381665203798,381802464125,381802466424,381808731635
543,parallel,Tiled,matmul,COMPLETED,381665203904,381802478277,381802480606,381808745717
544,parallel,Tiled,2mm,COMPLETED,381665203979,381889977827,381889982606,381896244541
545,parallel,Tiled,saxpy,COMPLETED,381665204283,381802536846,381802539258,381802541031
546,parallel,Tiled,matmul,COMPLETED,381665204353,381802541093,381802543574,381808808922
547,parallel,Tiled,matmul,COMPLETED,381665204852,381802548119,381802550507,381808815654
548,parallel,Tiled,saxpy,COMPLETED,381665205323,381802555081,381802557455,381802559257
549,parallel,Tiled,saxpy,COMPLETED,381665205632,381802559308,381802561624,381802563195
550,parallel,Tiled,matmul,COMPLETED,381665205688,381802563217,381802565550,381808829355
551,parallel,Tiled,matmul,COMPLETED,381665206095,381808598452,381808600821,381814876477
552,parallel,Tiled,2mm,COMPLETED,381665206134,381890007955,381890012773,381896274767
553,parallel,Tiled,2mm,COMPLETED,381665206610,381890038973,381890043759,381896305734
554,parallel,Tiled,2mm,COMPLETED,381665206897,381890154528,381890159311,381896421495
555,parallel,Tiled,matmul,COMPLETED,381665207170,381808731671,381808733988,381815010158
556,parallel,Tiled,saxpy,COMPLETED,381665207287,381808745759,381808748081,381808749742
557,parallel,Tiled,matmul,COMPLETED,381665207636,381808749769,381808752120,381815028564
558,parallel,Tiled,saxpy,COMPLETED,381665207683,381808808970,381808811332,381808812873
559,parallel,Tiled,2mm,COMPLETED,381665207947,381890159651,381890164482,381896426700
560,parallel,Tiled,2mm,COMPLETED,381665208210,381896244605,381896249445,381902513469
561,parallel,Tiled,saxpy,COMPLETED,381665208466,381808812968,381808815374,381808818357
562,parallel,Tiled,saxpy,COMPLETED,381665208752,381808815724,381808818117,381808821049
563,parallel,Tiled,2mm,COMPLETED,381665208852,381896274901,381896279680,381902543813
564,parallel,Tiled,saxpy,COMPLETED,381665208918,381808818404,381808820788,381808823696
565,parallel,Tiled,2mm,COMPLETED,381665208967,381896305784,381896310631,381902574578
566,parallel,Tiled,saxpy,COMPLETED,381665209080,381808821088,381808823454,381808826340
567,parallel,Tiled,2mm,COMPLETED,381665209151,381896421577,381896426467,381902690499
568,parallel,Tiled,2mm,COMPLETED,381665209433,381896426829,381896431593,381902695804
569,parallel,Tiled,matmul,COMPLETED,381665209696,381808823725,381808826066,381815104486
570,parallel,Tiled,saxpy,COMPLETED,381665209767,381808826443,381808828809,381808832102
571,parallel,Tiled,saxpy,COMPLETED,381665209819,381808829464,381808831836,381808834732
572,parallel,Tiled,saxpy,COMPLETED,381665210269,381808832145,381808834497,381808837329
573,parallel,Tiled,saxpy,COMPLETED,381665210303,381808834768,381808837077,381808839962
574,parallel,Tiled,2mm,COMPLETED,381665210989,381902513545,381902518428,381908775527
575,parallel,Tiled,matmul,COMPLETED,381665211489,381808837412,381808839740,381815119775
576,parallel,Tiled,2mm,COMPLETED,381665211570,381902543866,381902548781,381908805893
577,parallel,Tiled,2mm,COMPLETED,381665211630,381902574626,381902579470,381908836233
578,parallel,Tiled,2mm,COMPLETED,381665295603,381902690542,381902695268,381908951382
579,parallel,Tiled,2mm,COMPLETED,381665295633,381902695862,381902700624,381908956772
580,parallel,Tiled,2mm,COMPLETED,381665295684,381908775716,381908780480,381915047324
581,parallel,Tiled,saxpy,COMPLETED,381665295729,381808839993,381808842448,381808844032
582,parallel,Tiled,saxpy,COMPLETED,381665295748,381808844055,381808846427,381808848142
583,parallel,Tiled,saxpy,COMPLETED,381665295782,381808848163,381808850437,381808852253
584,parallel,Tiled,2mm,COMPLETED,381665295822,381908805944,381908810867,381915077729
585,parallel,Tiled,saxpy,COMPLETED,381665295856,381808852366,381808854718,381808856539
586,parallel,Tiled,2mm,COMPLETED,381665295918,381908836301,381908841131,381915107988
587,parallel,Tiled,saxpy,COMPLETED,381665295945,381808856601,381808858974,381808860536
588,parallel,Tiled,matmul,COMPLETED,381665295987,381808860649,381808862948,381815144248
589,parallel,Tiled,2mm,COMPLETED,381665296031,381908951437,381908956207,381915223912
590,parallel,Tiled,matmul,COMPLETED,381665296049,381814876523,381814878915,381821147987
591,parallel,Tiled,2mm,COMPLETED,381665296094,381908956916,381908961752,381915229628
592,parallel,Tiled,matmul,COMPLETED,381665296135,381815010359,381815012746,381821281116
593,parallel,Tiled,matmul,COMPLETED,381665296187,381815028621,381815030975,381821298927
594,parallel,Tiled,2mm,COMPLETED,381665296231,381915047397,381915052314,381921320941
595,parallel,Tiled,matmul,COMPLETED,381665296256,381815104633,381815106978,381821373798
596,parallel,Tiled,2mm,COMPLETED,381665296305,381915077790,381915082695,381921351152
597,parallel,Tiled,matmul,COMPLETED,381665296328,381815119823,381815122090,381821388810
598,parallel,Tiled,2mm,COMPLETED,381665296366,381915108044,381915112759,381921381327
599,parallel,Tiled,saxpy,COMPLETED,381665296384,381815144397,381815146819,381815148527
600,parallel,Tiled,saxpy,COMPLETED,381665296442,381815148580,381815150969,381815152531
601,parallel,Tiled,2mm,COMPLETED,381665296482,381915223966,381915228830,381921497460
602,parallel,Tiled,saxpy,COMPLETED,381665296518,381815152580,381815154949,381815156668
603,parallel,Tiled,2mm,COMPLETED,381665296536,381915229679,381915234365,381921502826
604,parallel,Tiled,matmul,COMPLETED,381665296551,381815156746,381815159133,381821425573
605,parallel,Tiled,saxpy,COMPLETED,381665296568,381821148162,381821150544,381821152132
606,parallel,Tiled,matmul,COMPLETED,381665296612,381821152165,381821154478,381827414947
607,parallel,Tiled,saxpy,COMPLETED,381665296628,381821281160,381821283519,381821285166
608,parallel,Tiled,matmul,COMPLETED,381665296658,381821285266,381821287639,381827548405
609,parallel,Tiled,2mm,COMPLETED,381665296676,381921320990,381921325831,381927576330
610,parallel,Tiled,2mm,COMPLETED,381665296705,381921351391,381921356276,381927606878
611,parallel,Tiled,2mm,COMPLETED,381665296732,381921381390,381921386236,381927636550
612,parallel,Tiled,2mm,COMPLETED,381665296754,381921497724,381921502530,381927752960
613,parallel,Tiled,saxpy,COMPLETED,381665296791,381821298990,381821301291,381821302932
614,parallel,Tiled,2mm,COMPLETED,381665296828,381921503026,381921507854,381927758257
615,parallel,Tiled,2mm,COMPLETED,381665296855,381927576377,381927581125,381933845154
616,parallel,Tiled,2mm,COMPLETED,381665296871,381927606974,381927611910,381933875922
617,parallel,Tiled,saxpy,COMPLETED,381665296898,381821302986,381821305312,381821306895
618,parallel,Tiled,saxpy,COMPLETED,381665296949,381821306920,381821309198,381821310795
619,parallel,Tiled,saxpy,COMPLETED,381665296979,381821310843,381821313255,381821314997
620,parallel,Tiled,saxpy,COMPLETED,381665296993,381821315109,381821317396,381821319051
621,parallel,Tiled,matmul,COMPLETED,381665297023,381821319112,381821321470,381827583480
622,parallel,Tiled,2mm,COMPLETED,381665297049,381927636610,381927641418,381933905320
623,parallel,Tiled,matmul,COMPLETED,381665297108,381821373843,381821376189,381827638460
624,parallel,Tiled,2mm,COMPLETED,381665297148,381927753021,381927757951,381934021993
625,parallel,Tiled,saxpy,COMPLETED,381665297176,381821388934,381821391249,381821392846
626,parallel,Tiled,2mm,COMPLETED,381665297208,381927758462,381927763188,381934027412
627,parallel,Tiled,2mm,COMPLETED,381665297256,381933845330,381933850217,381940132035
628,parallel,Tiled,2mm,COMPLETED,381665297275,381933876117,381933881020,381940162937
629,parallel,Tiled,saxpy,COMPLETED,381665297310,381821392950,381821395346,381821397131
630,parallel,Tiled,saxpy,COMPLETED,381665297349,381821397165,381821399585,381821401150
631,parallel,Tiled,saxpy,COMPLETED,381665297374,381821401205,381821403546,381821405226
632,parallel,Tiled,2mm,COMPLETED,381665297396,381933905499,381933910357,381940192522
633,parallel,Tiled,matmul,COMPLETED,381665297414,381821405253,381821407566,381827670172
634,parallel,Tiled,matmul,COMPLETED,381665297446,381821425680,381821428049,381827690596
635,parallel,Tiled,2mm,COMPLETED,381665297490,381934022204,381934027099,381940309642
636,parallel,Tiled,matmul,COMPLETED,381665297515,381827415043,381827417440,381833681818
637,parallel,Tiled,matmul,COMPLETED,381665297555,381827548554,381827550978,381833815356
638,parallel,Tiled,2mm,COMPLETED,381665297571,381934027516,381934032419,381940315039
639,parallel,Tiled,2mm,COMPLETED,381665297617,381940132115,381940137115,381946396558
640,parallel,Tiled,matmul,COMPLETED,381665297644,381827583527,381827585907,381833850294
641,parallel,Tiled,saxpy,COMPLETED,381665297660,381827638535,381827641007,381827642568
642,parallel,Tiled,saxpy,COMPLETED,381665297686,381827642606,381827644897,381827646555
643,parallel,Tiled,2mm,COMPLETED,381665297711,381940163041,381940168046,381946427280
644,parallel,Tiled,2mm,COMPLETED,381665297737,381940192591,381940197454,381946456426
645,parallel,Tiled,2mm,COMPLETED,381665297788,381940309748,381940314740,381946573269
646,parallel,Tiled,2mm,COMPLETED,381665297821,381940315100,381940319883,381946578605
647,parallel,Tiled,saxpy,COMPLETED,381665297875,381827646595,381827648929,381827650704
648,parallel,Tiled,2mm,COMPLETED,381665297893,381946396643,381946401702,381952674326
649,parallel,Tiled,matmul,COMPLETED,381665297922,381827650759,381827653152,381833917610
650,parallel,Tiled,saxpy,COMPLETED,381665297967,381827670235,381827672604,381827674268
651,parallel,Tiled,2mm,COMPLETED,381665297994,381946427343,381946432247,381952705157
652,parallel,Tiled,2mm,COMPLETED,381665298032,381946456484,381946461225,381952734440
653,parallel,Tiled,matmul,COMPLETED,381665298060,381827674296,381827676652,381833941552
654,parallel,Tiled,2mm,COMPLETED,381665298106,381946573371,381946578294,381952851462
655,parallel,Tiled,2mm,COMPLETED,381665298135,381946578721,381946583610,381952856716
656,parallel,Tiled,2mm,COMPLETED,381665298162,381952674400,381952679314,381958945714
657,parallel,Tiled,2mm,COMPLETED,381665298225,381952705264,381952710240,381958976350
658,parallel,Tiled,matmul,COMPLETED,381665298279,381827690638,381827692971,381833957770
659,parallel,Tiled,2mm,COMPLETED,381665298310,381952734565,381952739545,381959005802
660,parallel,Tiled,matmul,COMPLETED,381665298336,381833681917,381833684248,381839943161
661,parallel,Tiled,2mm,COMPLETED,381665298376,381952851653,381952856434,381959121969
662,parallel,Tiled,2mm,COMPLETED,381665298420,381952856783,381952861799,381959127354
663,parallel,Tiled,2mm,COMPLETED,381665298454,381958945846,381958950924,381965225022
664,parallel,Tiled,2mm,COMPLETED,381665298482,381958976420,381958981221,381965255295
665,parallel,Tiled,2mm,COMPLETED,381665298505,381959006101,381959011044,381965285285
666,parallel,Tiled,2mm,COMPLETED,381665298529,381959122076,381959127035,381965401901
667,parallel,Tiled,2mm,COMPLETED,381665298567,381959127579,381959132657,381965407460
668,parallel,Tiled,matmul,COMPLETED,381665298596,381833815414,381833817841,381840076651
669,parallel,Tiled,saxpy,COMPLETED,381665298626,381833850367,381833852737,381833854374
670,parallel,Tiled,2mm,COMPLETED,381665298677,381965225142,381965230233,381971495742
671,parallel,Tiled,matmul,COMPLETED,381665298719,381833854401,381833856759,381840115997
672,parallel,Tiled,2mm,COMPLETED,381665298751,381965255407,381965260360,381971525886
673,parallel,Tiled,2mm,COMPLETED,381665298787,381965285491,381965290406,381971555719
674,parallel,Tiled,matmul,COMPLETED,381665298818,381833917677,381833919994,381840179206
675,parallel,Tiled,matmul,COMPLETED,381665298854,381833941610,381833944031,381840202789
676,parallel,Tiled,matmul,COMPLETED,381665298915,381833957835,381833960144,381840219177
677,parallel,Tiled,matmul,COMPLETED,381665298943,381839943207,381839945549,381846221023
678,parallel,Tiled,matmul,COMPLETED,381665298970,381840076703,381840079028,381846353959
679,parallel,Tiled,2mm,COMPLETED,381665298992,381965402128,381965407110,381971672457
680,parallel,Tiled,matmul,COMPLETED,381665299031,381840116102,381840118510,381846393388
681,parallel,Tiled,saxpy,COMPLETED,381665299045,381840179277,381840181601,381840183146
682,parallel,Tiled,saxpy,COMPLETED,381665299096,381840183186,381840185548,381840187209
683,parallel,Tiled,2mm,COMPLETED,381665299120,381965407587,381965412508,381971677985
684,parallel,Tiled,2mm,COMPLETED,381665299143,381971495816,381971500803,381977758840
685,parallel,Tiled,2mm,COMPLETED,381665299170,381971526144,381971531021,381977789306
686,parallel,Tiled,2mm,COMPLETED,381665299209,381971555850,381971560837,381977818937
687,parallel,Tiled,2mm,COMPLETED,381665299243,381971672549,381971677608,381977935606
688,parallel,Tiled,2mm,COMPLETED,381665299277,381971678338,381971683424,381977941530
689,parallel,Tiled,matmul,COMPLETED,381665299298,381840187275,381840189600,381846464510
690,parallel,Tiled,matmul,COMPLETED,381665299324,381840202869,381840205303,381846480345
691,parallel,Tiled,2mm,COMPLETED,381665299371,381977759113,381977764189,381984037892
692,parallel,Tiled,saxpy,COMPLETED,381665299392,381840219218,381840221548,381840223134
693,parallel,Tiled,saxpy,COMPLETED,381665299415,381840223191,381840225590,381840227156
694,parallel,Tiled,2mm,COMPLETED,381665299471,381977789511,381977794407,381984068188
695,parallel,Tiled,saxpy,COMPLETED,381665299498,381840227207,381840229594,381840231218
696,parallel,Tiled,matmul,COMPLETED,381665299526,381840231254,381840233554,381846509415
697,parallel,Tiled,2mm,COMPLETED,381665299553,381977819015,381977823869,381984097639
698,parallel,Tiled,saxpy,COMPLETED,381665299584,381846221074,381846223468,381846225305
699,parallel,Tiled,saxpy,COMPLETED,381665299609,381846225374,381846227747,381846229398
700,parallel,Tiled,2mm,COMPLETED,381665299633,381977935705,381977940701,381984214567
701,parallel,Tiled,2mm,COMPLETED,381665299679,381977941623,381977946510,381984220283
702,parallel,Tiled,2mm,COMPLETED,381665299697,381984037992,381984043447,381990328749
703,parallel,Tiled,matmul,COMPLETED,381665299725,381846229436,381846231759,381852488155
704,parallel,Tiled,saxpy,COMPLETED,381665299758,381846353999,381846356400,381846358054
705,parallel,Tiled,matmul,COMPLETED,381665299816,381846358096,381846360426,381852616527
706,parallel,Tiled,matmul,COMPLETED,381665299854,381846393437,381846395765,381852651928
707,parallel,Tiled,2mm,COMPLETED,381665299899,381984068392,381984073318,381990358530
708,parallel,Tiled,matmul,COMPLETED,381665299929,381846464547,381846466949,381852722472
709,parallel,Tiled,2mm,COMPLETED,381665299978,381984097738,381984102702,381990387820
710,parallel,Tiled,2mm,COMPLETED,381665299996,381984214712,381984219633,381990504763
711,parallel,Tiled,2mm,COMPLETED,381665300041,381984220524,381984225569,381990510377
712,parallel,Tiled,2mm,COMPLETED,381665300056,381990328837,381990333850,381993914228
713,parallel,Tiled,2mm,COMPLETED,381665300083,381990358633,381990363683,381993938220
714,parallel,Tiled,2mm,COMPLETED,381665300104,381990387902,381990392900,381993938227
715,parallel,Tiled,2mm,COMPLETED,381665300143,381990504839,381990509838,381993992070
716,parallel,Tiled,matmul,COMPLETED,381665300162,381846480420,381846482896,381852738028
717,parallel,Tiled,2mm,COMPLETED,381665300216,381990510460,381990515232,381993997404
718,parallel,Tiled,2mm,COMPLETED,381665300279,381993914299,381993919323,381998430243
719,parallel,Tiled,2mm,COMPLETED,381665300313,381993938505,381993943606,381998474469
720,parallel,Tiled,2mm,COMPLETED,381665300375,381993943625,381993948537,381998482230
721,parallel,Tiled,2mm,COMPLETED,381665300450,381993948550,381993953329,381998488368
722,parallel,Tiled,matmul,COMPLETED,381665300501,381846509479,381846511851,381852766377
723,parallel,Tiled,matmul,COMPLETED,381665300531,381852488366,381852490745,381858756418
724,parallel,Tiled,2mm,COMPLETED,381665300569,381993953341,381993958267,381998493599
725,parallel,Tiled,matmul,COMPLETED,381665300619,381852616614,381852619019,381858885174
726,parallel,Tiled,saxpy,COMPLETED,381665300676,381852651986,381852654395,381852656033
727,parallel,Tiled,saxpy,COMPLETED,381665300695,381852656097,381852658402,381852660066
728,parallel,Tiled,2mm,COMPLETED,381665300749,381993980402,381993985321,381998520808
729,parallel,Tiled,matmul,COMPLETED,381665300792,381852660120,381852662482,381858928912
730,parallel,Tiled,matmul,COMPLETED,381665300832,381852722556,381852725024,381858991030
731,parallel,Tiled,2mm,COMPLETED,381665300872,381993992303,381993997125,381998532483
732,parallel,Tiled,2mm,COMPLETED,381665300914,381993997494,381994002386,381998538027
733,parallel,Tiled,saxpy,COMPLETED,381665300933,381852738069,381852740433,381852742207
734,parallel,Tiled,2mm,COMPLETED,381665300962,381998430434,381998435314,382002975163
735,parallel,Tiled,2mm,COMPLETED,381665300986,381998474546,381998479585,382003019711
736,parallel,Tiled,2mm,COMPLETED,381665301034,381998482369,381998487414,382003027407
737,parallel,Tiled,2mm,COMPLETED,381665301096,381998488452,381998493280,382003033227
738,parallel,Tiled,saxpy,COMPLETED,381665301141,381852742268,381852744664,381852746254
739,parallel,Tiled,2mm,COMPLETED,381665301169,381998493676,381998498836,382003038748
740,parallel,Tiled,saxpy,COMPLETED,381665301203,381852746321,381852748722,381852750331
741,parallel,Tiled,2mm,COMPLETED,381665301251,381998520895,381998525761,382003065754
742,parallel,Tiled,matmul,COMPLETED,381665301282,381852750396,381852752812,381859019785
743,parallel,Tiled,matmul,COMPLETED,381665301302,381852766448,381852768893,381859035831
744,parallel,Tiled,matmul,COMPLETED,381665301329,381858756488,381858758844,381865022150
745,parallel,Tiled,saxpy,COMPLETED,381665301365,381858885249,381858887761,381858889508
746,parallel,Tiled,matmul,COMPLETED,381665301382,381858889578,381858891951,381865155264
747,parallel,Tiled,saxpy,COMPLETED,381665301418,381858928963,381858931370,381858933129
748,parallel,Tiled,saxpy,COMPLETED,381665301447,381858933176,381858935550,381858937085
749,parallel,Tiled,2mm,COMPLETED,381665301493,381998532559,381998537458,382003077529
750,parallel,Tiled,matmul,COMPLETED,381665301522,381858937140,381858939450,381865203215
751,parallel,Tiled,matmul,COMPLETED,381665301546,381858991151,381858993533,381865257171
752,parallel,Tiled,2mm,COMPLETED,381665301572,381998538102,381998543016,382003083158
753,parallel,Tiled,matmul,COMPLETED,381665301622,381859019955,381859022276,381865285968
754,parallel,Tiled,matmul,COMPLETED,381665301684,381859035868,381859038243,381865301723
755,parallel,Tiled,2mm,COMPLETED,381665301710,382002975240,382002980212,382007523305
756,parallel,Tiled,matmul,COMPLETED,381665301751,381865022234,381865024587,381871286277
757,parallel,Tiled,saxpy,COMPLETED,381665301842,381865155317,381865157691,381865159317
758,parallel,Tiled,matmul,COMPLETED,381665301873,381865159354,381865161676,381871423036
759,parallel,Tiled,matmul,COMPLETED,381665301915,381865203287,381865205666,381871467180
760,parallel,Tiled,2mm,COMPLETED,381665301955,382003019856,382003025017,382007568063
761,parallel,Tiled,matmul,COMPLETED,381665302023,381865257223,381865259607,381871520263
762,parallel,Tiled,saxpy,COMPLETED,381665302042,381865286115,381865288445,381865290079
763,parallel,Tiled,matmul,COMPLETED,381665302085,381865290139,381865292533,381871553480
764,parallel,Tiled,2mm,COMPLETED,381665302108,382003027498,382003032604,382007575580
765,parallel,Tiled,matmul,COMPLETED,381665302143,381865301775,381865304120,381871565215
766,parallel,Tiled,saxpy,COMPLETED,381665302163,381871286351,381871288743,381871290459
767,parallel,Tiled,matmul,COMPLETED,381665302257,381871290542,381871292901,381877552020
768,parallel,Tiled,matmul,COMPLETED,381665302280,381871423097,381871425434,381877684649
769,parallel,Tiled,saxpy,COMPLETED,381665302315,381871467229,381871469605,381871471190
770,parallel,Tiled,saxpy,COMPLETED,381665302364,381871471244,381871473625,381871475359
771,parallel,Tiled,2mm,COMPLETED,381665302428,382003033446,382003038474,382007581620
772,parallel,Tiled,matmul,COMPLETED,381665302480,381871475435,381871477810,381877737096
773,parallel,Tiled,matmul,COMPLETED,381665302520,381871520317,381871522762,381877782220
774,parallel,Tiled,2mm,COMPLETED,381665302571,382003038952,382003043836,382007586824
775,parallel,Tiled,matmul,COMPLETED,381665302639,381871553621,381871555994,381877815434
776,parallel,Tiled,matmul,COMPLETED,381665302690,381871565306,381871567676,381877827266
777,parallel,Tiled,2mm,COMPLETED,381665302713,382003065890,382003070961,382007613879
778,parallel,Tiled,matmul,COMPLETED,381665302737,381877552080,381877554542,381883817712
779,parallel,Tiled,2mm,COMPLETED,381665302769,382003077610,382003082376,382007625391
780,parallel,Tiled,2mm,COMPLETED,381665302844,382003083471,382003088368,382007631371
781,parallel,Tiled,2mm,COMPLETED,381665302868,382007523476,382007528324,382012048417
782,parallel,Tiled,2mm,COMPLETED,381665302914,382007568144,382007572944,382012093219
783,parallel,Tiled,2mm,COMPLETED,381665302941,382007575660,382007580401,382012100498
784,parallel,Tiled,saxpy,COMPLETED,381665302970,381877684729,381877687141,381877688849
785,parallel,Tiled,matmul,COMPLETED,381665302993,381877688888,381877691280,381883955081
786,parallel,Tiled,2mm,COMPLETED,381665303045,382007581700,382007586567,382012106939
787,parallel,Tiled,matmul,COMPLETED,381665303103,381877737167,381877739757,381884003551
788,parallel,Tiled,matmul,COMPLETED,381665303157,381877782313,381877784778,381884048729
789,parallel,Tiled,2mm,COMPLETED,381665303212,382007586904,382007591864,382012112651
790,parallel,Tiled,2mm,COMPLETED,381665303254,382007613944,382007618894,382012139012
791,parallel,Tiled,matmul,COMPLETED,381665303296,381877815500,381877817850,381884081685
792,parallel,Tiled,matmul,COMPLETED,381665303329,381877827341,381877829683,381884093135
793,parallel,Tiled,2mm,COMPLETED,381665303386,382007625520,382007630588,382012151126
794,parallel,Tiled,matmul,COMPLETED,381665303419,381883817817,381883820321,381890106075
795,parallel,Tiled,matmul,COMPLETED,381665303486,381883955168,381883957714,381890242821
796,parallel,Tiled,matmul,COMPLETED,381665303517,381884003594,381884005905,381890290982
797,parallel,Tiled,saxpy,COMPLETED,381665303582,381884048772,381884051188,381884053070
798,parallel,Tiled,2mm,COMPLETED,381665303650,382007631510,382007636536,382012156839
799,parallel,Tiled,matmul,COMPLETED,381665303672,381884053203,381884055641,381890340641
800,parallel,Tiled,saxpy,COMPLETED,381665303694,381884081777,381884084188,381884085893
801,parallel,Tiled,saxpy,COMPLETED,381665303743,381884085953,381884088356,381884090114
802,parallel,Tiled,2mm,COMPLETED,381665303818,382012048546,382012053539,382016577348
803,parallel,Tiled,2mm,COMPLETED,381665303853,382012093324,382012098213,382016621945
804,parallel,Tiled,2mm,COMPLETED,381665303908,382012100772,382012105750,382016629468
805,parallel,Tiled,matmul,COMPLETED,381665303940,381884090196,381884092605,381890378102
806,parallel,Tiled,matmul,COMPLETED,381665303995,381884093184,381884095516,381890381149
807,parallel,Tiled,2mm,COMPLETED,381665304048,382012107028,382012112211,382016635651
808,parallel,Tiled,2mm,COMPLETED,381665304085,382012112825,382012117756,382016641673
809,parallel,Tiled,saxpy,COMPLETED,381665304104,381890106203,381890108602,381890110216
810,parallel,Tiled,matmul,COMPLETED,381665304162,381890110354,381890112731,381896377340
811,parallel,Tiled,matmul,COMPLETED,381665304208,381890242958,381890245356,381896509939
812,parallel,Tiled,matmul,COMPLETED,381665304229,381890291220,381890293552,381896557687
813,parallel,Tiled,2mm,COMPLETED,381665304277,382012139108,382012143883,382016667866
814,parallel,Tiled,matmul,COMPLETED,381665304327,381890340703,381890343096,381896606828
815,parallel,Tiled,matmul,COMPLETED,381665304389,381890378186,381890380618,381896643733
816,parallel,Tiled,matmul,COMPLETED,381665304449,381890381200,381890383593,381896646790
817,parallel,Tiled,matmul,COMPLETED,381665304502,381896377423,381896379874,381902646326
818,parallel,Tiled,saxpy,COMPLETED,381665304553,381896510016,381896512445,381896514253
819,parallel,Tiled,matmul,COMPLETED,381665304600,381896514324,381896516674,381902783689
820,parallel,Tiled,saxpy,COMPLETED,381665304686,381896557733,381896560156,381896561706
821,parallel,Tiled,matmul,COMPLETED,381665304735,381896561747,381896564085,381902831009
822,parallel,Tiled,saxpy,COMPLETED,381665304769,381896606901,381896609325,381896610875
823,parallel,Tiled,2mm,COMPLETED,381665304829,382012151256,382012156274,382016680056
824,parallel,Tiled,saxpy,COMPLETED,381665304866,381896610946,381896613426,381896615178
825,parallel,Tiled,saxpy,COMPLETED,381665304935,381896615249,381896617664,381896619298
826,parallel,Tiled,matmul,COMPLETED,381665304960,381896619390,381896621857,381902889528
827,parallel,Tiled,saxpy,COMPLETED,381665304994,381896643819,381896646198,381896649680
828,parallel,Tiled,matmul,COMPLETED,381665305052,381896646852,381896649390,381902917498
829,parallel,Tiled,matmul,COMPLETED,381665305103,381896649758,381896652216,381902920278
830,parallel,Tiled,matmul,COMPLETED,381665305157,381902646383,381902648740,381908908152
831,parallel,Tiled,saxpy,COMPLETED,381665305271,381902783782,381902786265,381902787981
832,parallel,Tiled,2mm,COMPLETED,381665305313,382012156918,382012161855,382016685686
833,parallel,Tiled,2mm,COMPLETED,381665305355,382016577556,382016582404,382021118714
834,parallel,Tiled,2mm,COMPLETED,381665305394,382016621992,382016626668,382021163167
835,parallel,Tiled,matmul,COMPLETED,381665305503,381902788089,381902790499,381909049098
836,parallel,Tiled,2mm,COMPLETED,381665305548,382016629521,382016634206,382021170700
837,parallel,Tiled,matmul,COMPLETED,381665305598,381902831094,381902833491,381909092058
838,parallel,Tiled,matmul,COMPLETED,381665305655,381902889615,381902892096,381909150631
839,parallel,Tiled,matmul,COMPLETED,381665305706,381902917584,381902920014,381909178815
840,parallel,Tiled,matmul,COMPLETED,381665305750,381902920360,381902922761,381909181541
841,parallel,Tiled,saxpy,COMPLETED,381665305803,381908908239,381908910705,381908912410
842,parallel,Tiled,saxpy,COMPLETED,381665305843,381908912481,381908914890,381908916674
843,parallel,Tiled,matmul,COMPLETED,381665305912,381908916722,381908919100,381915189404
844,parallel,Tiled,2mm,COMPLETED,381665305946,382016635715,382016640470,382021176973
845,parallel,Tiled,matmul,COMPLETED,381665305973,381909049149,381909051522,381915321894
846,parallel,Tiled,matmul,COMPLETED,381665306034,381909092128,381909094484,381915364311
847,parallel,Tiled,matmul,COMPLETED,381665306073,381909150700,381909153191,381915422654
848,parallel,Tiled,2mm,COMPLETED,381665306097,382016641762,382016646740,382021183272
849,parallel,Tiled,2mm,COMPLETED,381665306138,382016667930,382016672778,382021209122
850,parallel,Tiled,matmul,COMPLETED,381665306179,381909178900,381909181312,381915450733
851,parallel,Tiled,saxpy,COMPLETED,381665306307,381909181598,381909183915,381909185626
852,parallel,Tiled,matmul,COMPLETED,381665306338,381909185680,381909188053,381915457782
853,parallel,Tiled,matmul,COMPLETED,381665306372,381915189480,381915191935,381921462624
